time,desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error
5.602790355682373,0.0,0.0,-2.0,-0.10852363,0.031427946,-1.628534,0.3882680946154802
5.7008209228515625,0.0,0.0,-2.0,-0.1234539,0.027749892,-1.6512438,0.3710010848183647
5.800874471664429,0.0,0.0,-2.0,-0.13859849,0.019559098,-1.6673476,0.36090130381953206
5.903552055358887,0.0,0.0,-2.0,-0.15666576,0.004108931,-1.6796082,0.3566678171408163
6.000566482543945,0.0,0.0,-2.0,-0.17078725,-0.009243616,-1.689391,0.35458661543650893
6.100934267044067,0.0,0.0,-2.0,-0.18102923,-0.024270106,-1.6988198,0.3522359427483026
6.201523542404175,0.0,0.0,-2.0,-0.1870256,-0.040289376,-1.7115588,0.34612154852194665
6.300866365432739,0.0,0.0,-2.0,-0.19245525,-0.056063794,-1.7277821,0.33806026043248033
6.401677846908569,0.0,0.0,-2.0,-0.2014469,-0.06909297,-1.7487723,0.32934794585403093
6.500939846038818,0.0,0.0,-2.0,-0.21404651,-0.076199405,-1.7674019,0.32515245252869246
6.600743055343628,0.0,0.0,-2.0,-0.22734408,-0.08707829,-1.7878696,0.32290444029928933
6.700842618942261,0.0,0.0,-2.0,-0.23444201,-0.09753861,-1.8029402,0.3214177695317021
6.800740003585815,0.0,0.0,-2.0,-0.23824024,-0.10701502,-1.8177226,0.3184897065331831
6.900747776031494,0.0,0.0,-2.0,-0.23877057,-0.11335377,-1.830637,0.31391765913501096
7.0012781620025635,0.0,0.0,-2.0,-0.23114185,-0.11794472,-1.8366655,0.3066197426822897
7.103137969970703,0.0,0.0,-2.0,-0.22068101,-0.12883352,-1.8400809,0.3014503546820488
7.200898170471191,0.0,0.0,-2.0,-0.2114332,-0.1424474,-1.8424793,0.2996798552006925
7.502976655960083,2.0,0.0,-2.0,-0.2114332,-0.1424474,-1.8424793,2.2216077114842316
7.60101842880249,2.0,0.0,-2.0,-0.17372446,-0.18472362,-1.87482,2.1851477903676555
7.7007362842559814,2.0,0.0,-2.0,-0.16911824,-0.18763779,-1.8963404,2.1796851150210763
7.800788640975952,2.0,0.0,-2.0,-0.14770192,-0.18447211,-1.9149033,2.1572887950448862
7.900732040405273,2.0,0.0,-2.0,-0.095820166,-0.17624658,-1.926094,2.104515886323896
8.000794649124146,2.0,0.0,-2.0,-0.015764244,-0.16999105,-1.9256119,2.024286550639168
8.100890159606934,2.0,0.0,-2.0,0.10657897,-0.16457345,-1.9163338,1.9024004982352207
8.200649499893188,2.0,0.0,-2.0,0.2417094,-0.16043307,-1.9050089,1.7681481622393354
8.300614833831787,2.0,0.0,-2.0,0.4029978,-0.15375921,-1.8941461,1.607875305963461
8.400889158248901,2.0,0.0,-2.0,0.5581612,-0.14319248,-1.8882761,1.45323275677035
8.501522064208984,2.0,0.0,-2.0,0.72680324,-0.13250168,-1.8889476,1.2848810490250786
8.600918769836426,2.0,0.0,-2.0,0.8838798,-0.121352345,-1.8873135,1.1283390385793486
8.701697587966919,2.0,0.0,-2.0,1.0507946,-0.10529074,-1.8886663,0.9614947881771172
8.800915718078613,2.0,0.0,-2.0,1.1983224,-0.089098416,-1.8906608,0.8139905075019158
8.900999069213867,2.0,0.0,-2.0,1.3478837,-0.07214267,-1.8911103,0.6650693182659636
9.001139402389526,2.0,0.0,-2.0,1.4723372,-0.058060005,-1.8905526,0.5420126113446834
9.100899457931519,2.0,0.0,-2.0,1.5724585,-0.04937863,-1.8820597,0.4462509321244473
9.20078706741333,2.0,0.0,-2.0,1.6773866,-0.041354343,-1.8810297,0.3463285825719091
9.300973176956177,2.0,0.0,-2.0,1.7680336,-0.034612622,-1.8880104,0.2599001880319795
9.602191686630249,2.0,2.0,-2.0,1.7680336,-0.034612622,-1.8880104,2.050853138619926
9.700685501098633,2.0,2.0,-2.0,1.9770963,-0.023816768,-1.9109094,2.025906222365171
9.800878286361694,2.0,2.0,-2.0,2.0020027,-0.023586689,-1.9260119,2.024939834411795
9.900822401046753,2.0,2.0,-2.0,2.0196187,-0.0124304285,-1.9391894,2.0134445733444277
10.000829935073853,2.0,2.0,-2.0,2.0262358,0.029790802,-1.9436452,1.9711896056600957
10.100919961929321,2.0,2.0,-2.0,2.0290756,0.104468815,-1.9478738,1.8964706700979987
10.200992345809937,2.0,2.0,-2.0,2.024702,0.20469698,-1.9505739,1.7961531260244108
10.300910711288452,2.0,2.0,-2.0,2.0145416,0.3346123,-1.9473661,1.6662826718785502
10.400707960128784,2.0,2.0,-2.0,2.0025296,0.48073792,-1.9349575,1.5206558384643547
10.500683069229126,2.0,2.0,-2.0,1.9963708,0.6275301,-1.9219327,1.374693168274693
10.600742101669312,2.0,2.0,-2.0,1.9857311,0.79424334,-1.9061283,1.2094894099105946
10.700976133346558,2.0,2.0,-2.0,1.9755043,0.9451055,-1.8944368,1.0604461526343105
10.800861358642578,2.0,2.0,-2.0,1.9651124,1.1022631,-1.8877723,0.9053970108624293
10.900893211364746,2.0,2.0,-2.0,1.9558918,1.2399877,-1.8889656,0.7693457055616222
11.000877380371094,2.0,2.0,-2.0,1.9425304,1.3797098,-1.9009275,0.6307757050520855
11.100876569747925,2.0,2.0,-2.0,1.9349854,1.4996544,-1.9042274,0.5135610976148158
11.200640678405762,2.0,2.0,-2.0,1.9295039,1.6072183,-1.9073869,0.4096637340904121
11.30075979232788,2.0,2.0,-2.0,1.9239069,1.7100241,-1.909826,0.31306151372782925
11.402869701385498,2.0,2.0,-2.0,1.9180326,1.7932336,-1.909524,0.2401184930423141
11.704038143157959,0.0,2.0,-2.0,1.9180326,1.7932336,-1.909524,1.9312657702702931
11.80077338218689,0.0,2.0,-2.0,1.9060968,2.0282185,-1.9123523,1.9083195412655687
11.900827407836914,0.0,2.0,-2.0,1.899624,2.0670443,-1.9383072,1.9018076248423526
12.000930309295654,0.0,2.0,-2.0,1.8711478,2.0962553,-1.9626095,1.873994941195696
12.101008892059326,0.0,2.0,-2.0,1.8104326,2.1203222,-1.9792205,1.8145454680625765
12.200758457183838,0.0,2.0,-2.0,1.7125329,2.132792,-1.9842291,1.7177459922342828
12.30112099647522,0.0,2.0,-2.0,1.6054053,2.135298,-1.9825436,1.6111910360176407
