time,desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error
0.10090756416320801,0.0,0.0,-2.0,-0.009980117,-0.18010513,-1.6633427,0.38193663131542305
0.20065951347351074,0.0,0.0,-2.0,-0.0017896395,-0.17696834,-1.6555896,0.38722026267846127
0.3007776737213135,0.0,0.0,-2.0,0.002484214,-0.17506863,-1.6471751,0.3938789481820525
0.4008026123046875,0.0,0.0,-2.0,0.0051445337,-0.1730122,-1.6393076,0.4000733443693507
0.5007588863372803,0.0,0.0,-2.0,0.008181074,-0.16983588,-1.6316514,0.40569920660520914
0.6006069183349609,0.0,0.0,-2.0,0.011260292,-0.1682099,-1.6276648,0.40872345289472156
0.7008178234100342,0.0,0.0,-2.0,0.012944563,-0.16039544,-1.627648,0.40563564305410776
0.8006200790405273,0.0,0.0,-2.0,0.009379994,-0.15395208,-1.625583,0.40494107816564
0.9007248878479004,0.0,0.0,-2.0,0.0037021693,-0.1483471,-1.6220179,0.4060678076344763
1.0005919933319092,0.0,0.0,-2.0,-0.000818434,-0.14493121,-1.6182098,0.40837415834429436
1.1014292240142822,0.0,0.0,-2.0,-0.0040988694,-0.14510612,-1.6127455,0.41356815272501396
1.200610637664795,0.0,0.0,-2.0,-0.008220431,-0.14867687,-1.6008534,0.42601685610311063
1.3005483150482178,0.0,0.0,-2.0,-0.009681601,-0.1531217,-1.5943198,0.43372386949802905
1.4006788730621338,0.0,0.0,-2.0,-0.007842494,-0.15911488,-1.5923046,0.4377152041960667
1.500624656677246,0.0,0.0,-2.0,-0.0029377728,-0.16620196,-1.592798,0.4398240518024267
1.6006457805633545,0.0,0.0,-2.0,0.008192112,-0.16900417,-1.597989,0.436167851457486
1.700690507888794,0.0,0.0,-2.0,0.018661337,-0.16944514,-1.6026919,0.4323350979435253
1.8006374835968018,0.0,0.0,-2.0,0.026490469,-0.16760644,-1.6042627,0.4305829394126436
1.900608777999878,0.0,0.0,-2.0,0.034436695,-0.1655774,-1.6010649,0.4333023863440922
2.0006206035614014,0.0,0.0,-2.0,0.041343,-0.16521458,-1.5938777,0.44038670112268774
2.10062837600708,0.0,0.0,-2.0,0.046806842,-0.16867183,-1.5809354,0.4541544236705453
2.200596332550049,0.0,0.0,-2.0,0.05059768,-0.1698409,-1.5665953,0.4682367748274545
2.3006300926208496,0.0,0.0,-2.0,0.055863626,-0.17431152,-1.5600436,0.4765153802438414
2.4005911350250244,0.0,0.0,-2.0,0.060927264,-0.17980431,-1.5596851,0.479498616211233
2.500605344772339,0.0,0.0,-2.0,0.06468038,-0.18375266,-1.5622146,0.479170779138648
2.6006178855895996,0.0,0.0,-2.0,0.074223526,-0.1856754,-1.5571328,0.48591748918487804
2.700604200363159,0.0,0.0,-2.0,0.080282055,-0.19202933,-1.5562681,0.4901208763874565
2.8006374835968018,0.0,0.0,-2.0,0.08294659,-0.20077686,-1.5541008,0.49600163710141215
2.9005980491638184,0.0,0.0,-2.0,0.08198437,-0.20875898,-1.5479308,0.5046466855654509
3.0006141662597656,0.0,0.0,-2.0,0.079826795,-0.21325329,-1.5399989,0.5132741029370568
3.1005868911743164,0.0,0.0,-2.0,0.079475485,-0.21632,-1.5331714,0.5206146555559708
3.200565814971924,0.0,0.0,-2.0,0.07992734,-0.21862608,-1.5282835,0.5260249249241364
3.300647497177124,0.0,0.0,-2.0,0.075586356,-0.22313926,-1.5194242,0.5352172684170323
3.400690793991089,0.0,0.0,-2.0,0.06802818,-0.22790128,-1.511366,0.5434427323779717
3.5005993843078613,0.0,0.0,-2.0,0.055473823,-0.23102506,-1.5062387,0.547950858668886
3.6006529331207275,0.0,0.0,-2.0,0.041821826,-0.23308933,-1.5029942,0.5505401758975952
3.7015841007232666,0.0,0.0,-2.0,0.0366037,-0.2315534,-1.4999788,0.5522481599733782
3.800621271133423,0.0,0.0,-2.0,0.03669836,-0.2278065,-1.5046873,0.5464222083462009
